service_id,date,exception_type
424_2,20220502,1
424_2,20220503,1
424_2,20220504,1
424_2,20220505,1
424_2,20220506,1
424_2,20220509,1
424_2,20220510,1
424_2,20220511,1
424_2,20220512,1
424_2,20220513,1
424_2,20220516,1
424_2,20220517,1
424_2,20220518,1
424_2,20220519,1
424_2,20220520,1
424_2,20220523,1
424_2,20220524,1
424_2,20220525,1
424_2,20220526,1
424_2,20220527,1
424_2,20220530,1
424_2,20220531,1
424_2,20220601,1
424_2,20220602,1
424_2,20220603,1
427_2,20220502,1
427_2,20220503,1
427_2,20220504,1
427_2,20220505,1
427_2,20220506,1
427_2,20220509,1
427_2,20220510,1
427_2,20220511,1
427_2,20220512,1
427_2,20220513,1
427_2,20220516,1
427_2,20220517,1
427_2,20220518,1
427_2,20220519,1
427_2,20220520,1
427_2,20220523,1
427_2,20220524,1
427_2,20220525,1
427_2,20220526,1
427_2,20220527,1
427_2,20220530,1
427_2,20220531,1
427_2,20220601,1
427_2,20220602,1
427_2,20220603,1
101_2_2,20220507,1
101_2_2,20220514,1
101_2_2,20220521,1
101_2_2,20220528,1
101_2_2,20220604,1
8_3_2,20220502,1
8_3_2,20220503,1
8_3_2,20220504,1
8_3_2,20220505,1
8_3_2,20220506,1
8_3_2,20220509,1
8_3_2,20220510,1
8_3_2,20220511,1
8_3_2,20220512,1
8_3_2,20220513,1
8_3_2,20220516,1
8_3_2,20220517,1
8_3_2,20220518,1
8_3_2,20220519,1
8_3_2,20220520,1
8_3_2,20220523,1
8_3_2,20220524,1
8_3_2,20220525,1
8_3_2,20220526,1
8_3_2,20220527,1
8_3_2,20220530,1
8_3_2,20220531,1
8_3_2,20220601,1
8_3_2,20220602,1
8_3_2,20220603,1
218_2_2,20220502,1
218_2_2,20220503,1
218_2_2,20220504,1
218_2_2,20220505,1
218_2_2,20220506,1
218_2_2,20220509,1
218_2_2,20220510,1
218_2_2,20220511,1
218_2_2,20220512,1
218_2_2,20220513,1
218_2_2,20220516,1
218_2_2,20220517,1
218_2_2,20220518,1
218_2_2,20220519,1
218_2_2,20220520,1
218_2_2,20220523,1
218_2_2,20220524,1
218_2_2,20220525,1
218_2_2,20220526,1
218_2_2,20220527,1
218_2_2,20220530,1
218_2_2,20220531,1
218_2_2,20220601,1
218_2_2,20220602,1
218_2_2,20220603,1
117_3_2,20220501,1
117_3_2,20220508,1
117_3_2,20220515,1
117_3_2,20220522,1
117_3_2,20220529,1
CCL MTuWThF-XHol_2,20220502,1
CCL MTuWThF-XHol_2,20220503,1
CCL MTuWThF-XHol_2,20220504,1
CCL MTuWThF-XHol_2,20220505,1
CCL MTuWThF-XHol_2,20220506,1
CCL MTuWThF-XHol_2,20220509,1
CCL MTuWThF-XHol_2,20220510,1
CCL MTuWThF-XHol_2,20220511,1
CCL MTuWThF-XHol_2,20220512,1
CCL MTuWThF-XHol_2,20220513,1
CCL MTuWThF-XHol_2,20220516,1
CCL MTuWThF-XHol_2,20220517,1
CCL MTuWThF-XHol_2,20220518,1
CCL MTuWThF-XHol_2,20220519,1
CCL MTuWThF-XHol_2,20220520,1
CCL MTuWThF-XHol_2,20220523,1
CCL MTuWThF-XHol_2,20220524,1
CCL MTuWThF-XHol_2,20220525,1
CCL MTuWThF-XHol_2,20220526,1
CCL MTuWThF-XHol_2,20220527,1
CCL MTuWThF-XHol_2,20220530,1
CCL MTuWThF-XHol_2,20220531,1
CCL MTuWThF-XHol_2,20220601,1
CCL MTuWThF-XHol_2,20220602,1
CCL MTuWThF-XHol_2,20220603,1
65_2,20220502,1
65_2,20220503,1
65_2,20220504,1
65_2,20220505,1
65_2,20220506,1
65_2,20220509,1
65_2,20220510,1
65_2,20220511,1
65_2,20220512,1
65_2,20220513,1
65_2,20220516,1
65_2,20220517,1
65_2,20220518,1
65_2,20220519,1
65_2,20220520,1
65_2,20220523,1
65_2,20220524,1
65_2,20220525,1
65_2,20220526,1
65_2,20220527,1
65_2,20220530,1
65_2,20220531,1
65_2,20220601,1
65_2,20220602,1
65_2,20220603,1
526_2,20220502,1
526_2,20220503,1
526_2,20220504,1
526_2,20220505,1
526_2,20220506,1
526_2,20220509,1
526_2,20220510,1
526_2,20220511,1
526_2,20220512,1
526_2,20220513,1
526_2,20220516,1
526_2,20220517,1
526_2,20220518,1
526_2,20220519,1
526_2,20220520,1
526_2,20220523,1
526_2,20220524,1
526_2,20220525,1
526_2,20220526,1
526_2,20220527,1
526_2,20220530,1
526_2,20220531,1
526_2,20220601,1
526_2,20220602,1
526_2,20220603,1
419_1_2,20220502,1
419_1_2,20220503,1
419_1_2,20220504,1
419_1_2,20220505,1
419_1_2,20220506,1
419_1_2,20220509,1
419_1_2,20220510,1
419_1_2,20220511,1
419_1_2,20220512,1
419_1_2,20220513,1
419_1_2,20220516,1
419_1_2,20220517,1
419_1_2,20220518,1
419_1_2,20220519,1
419_1_2,20220520,1
419_1_2,20220523,1
419_1_2,20220524,1
419_1_2,20220525,1
419_1_2,20220526,1
419_1_2,20220527,1
419_1_2,20220530,1
419_1_2,20220531,1
419_1_2,20220601,1
419_1_2,20220602,1
419_1_2,20220603,1
502_1_2,20220507,1
502_1_2,20220514,1
502_1_2,20220521,1
502_1_2,20220528,1
502_1_2,20220604,1
144_2,20220502,1
144_2,20220503,1
144_2,20220504,1
144_2,20220505,1
144_2,20220506,1
144_2,20220509,1
144_2,20220510,1
144_2,20220511,1
144_2,20220512,1
144_2,20220513,1
144_2,20220516,1
144_2,20220517,1
144_2,20220518,1
144_2,20220519,1
144_2,20220520,1
144_2,20220523,1
144_2,20220524,1
144_2,20220525,1
144_2,20220526,1
144_2,20220527,1
144_2,20220530,1
144_2,20220531,1
144_2,20220601,1
144_2,20220602,1
144_2,20220603,1
1071_2,20220501,1
1071_2,20220508,1
1071_2,20220515,1
1071_2,20220522,1
1071_2,20220529,1
214_1_2,20220507,1
214_1_2,20220514,1
214_1_2,20220521,1
214_1_2,20220528,1
214_1_2,20220604,1
24_3_2,20220502,1
24_3_2,20220503,1
24_3_2,20220504,1
24_3_2,20220505,1
24_3_2,20220506,1
24_3_2,20220509,1
24_3_2,20220510,1
24_3_2,20220511,1
24_3_2,20220512,1
24_3_2,20220513,1
24_3_2,20220516,1
24_3_2,20220517,1
24_3_2,20220518,1
24_3_2,20220519,1
24_3_2,20220520,1
24_3_2,20220523,1
24_3_2,20220524,1
24_3_2,20220525,1
24_3_2,20220526,1
24_3_2,20220527,1
24_3_2,20220530,1
24_3_2,20220531,1
24_3_2,20220601,1
24_3_2,20220602,1
24_3_2,20220603,1
152_1_2,20220502,1
152_1_2,20220503,1
152_1_2,20220504,1
152_1_2,20220505,1
152_1_2,20220506,1
152_1_2,20220509,1
152_1_2,20220510,1
152_1_2,20220511,1
152_1_2,20220512,1
152_1_2,20220513,1
152_1_2,20220516,1
152_1_2,20220517,1
152_1_2,20220518,1
152_1_2,20220519,1
152_1_2,20220520,1
152_1_2,20220523,1
152_1_2,20220524,1
152_1_2,20220525,1
152_1_2,20220526,1
152_1_2,20220527,1
152_1_2,20220530,1
152_1_2,20220531,1
152_1_2,20220601,1
152_1_2,20220602,1
152_1_2,20220603,1
71_2,20220502,1
71_2,20220503,1
71_2,20220504,1
71_2,20220505,1
71_2,20220506,1
71_2,20220509,1
71_2,20220510,1
71_2,20220511,1
71_2,20220512,1
71_2,20220513,1
71_2,20220516,1
71_2,20220517,1
71_2,20220518,1
71_2,20220519,1
71_2,20220520,1
71_2,20220523,1
71_2,20220524,1
71_2,20220525,1
71_2,20220526,1
71_2,20220527,1
71_2,20220530,1
71_2,20220531,1
71_2,20220601,1
71_2,20220602,1
71_2,20220603,1
25_2_2,20220501,1
25_2_2,20220508,1
25_2_2,20220515,1
25_2_2,20220522,1
25_2_2,20220529,1
216_2_2,20220502,1
216_2_2,20220503,1
216_2_2,20220504,1
216_2_2,20220505,1
216_2_2,20220506,1
216_2_2,20220509,1
216_2_2,20220510,1
216_2_2,20220511,1
216_2_2,20220512,1
216_2_2,20220513,1
216_2_2,20220516,1
216_2_2,20220517,1
216_2_2,20220518,1
216_2_2,20220519,1
216_2_2,20220520,1
216_2_2,20220523,1
216_2_2,20220524,1
216_2_2,20220525,1
216_2_2,20220526,1
216_2_2,20220527,1
216_2_2,20220530,1
216_2_2,20220531,1
216_2_2,20220601,1
216_2_2,20220602,1
216_2_2,20220603,1
6_3_2,20220502,1
6_3_2,20220503,1
6_3_2,20220504,1
6_3_2,20220505,1
6_3_2,20220506,1
6_3_2,20220509,1
6_3_2,20220510,1
6_3_2,20220511,1
6_3_2,20220512,1
6_3_2,20220513,1
6_3_2,20220516,1
6_3_2,20220517,1
6_3_2,20220518,1
6_3_2,20220519,1
6_3_2,20220520,1
6_3_2,20220523,1
6_3_2,20220524,1
6_3_2,20220525,1
6_3_2,20220526,1
6_3_2,20220527,1
6_3_2,20220530,1
6_3_2,20220531,1
6_3_2,20220601,1
6_3_2,20220602,1
6_3_2,20220603,1
34_2,20220502,1
34_2,20220503,1
34_2,20220504,1
34_2,20220505,1
34_2,20220506,1
34_2,20220509,1
34_2,20220510,1
34_2,20220511,1
34_2,20220512,1
34_2,20220513,1
34_2,20220516,1
34_2,20220517,1
34_2,20220518,1
34_2,20220519,1
34_2,20220520,1
34_2,20220523,1
34_2,20220524,1
34_2,20220525,1
34_2,20220526,1
34_2,20220527,1
34_2,20220530,1
34_2,20220531,1
34_2,20220601,1
34_2,20220602,1
34_2,20220603,1
1072_2,20220501,1
1072_2,20220508,1
1072_2,20220515,1
1072_2,20220522,1
1072_2,20220529,1
104_3_2,20220501,1
104_3_2,20220508,1
104_3_2,20220515,1
104_3_2,20220522,1
104_3_2,20220529,1
105_3_2,20220501,1
105_3_2,20220508,1
105_3_2,20220515,1
105_3_2,20220522,1
105_3_2,20220529,1
402_2_2,20220502,1
402_2_2,20220503,1
402_2_2,20220504,1
402_2_2,20220505,1
402_2_2,20220506,1
402_2_2,20220509,1
402_2_2,20220510,1
402_2_2,20220511,1
402_2_2,20220512,1
402_2_2,20220513,1
402_2_2,20220516,1
402_2_2,20220517,1
402_2_2,20220518,1
402_2_2,20220519,1
402_2_2,20220520,1
402_2_2,20220523,1
402_2_2,20220524,1
402_2_2,20220525,1
402_2_2,20220526,1
402_2_2,20220527,1
402_2_2,20220530,1
402_2_2,20220531,1
402_2_2,20220601,1
402_2_2,20220602,1
402_2_2,20220603,1
203_5_2,20220502,1
203_5_2,20220503,1
203_5_2,20220504,1
203_5_2,20220505,1
203_5_2,20220506,1
203_5_2,20220509,1
203_5_2,20220510,1
203_5_2,20220511,1
203_5_2,20220512,1
203_5_2,20220513,1
203_5_2,20220516,1
203_5_2,20220517,1
203_5_2,20220518,1
203_5_2,20220519,1
203_5_2,20220520,1
203_5_2,20220523,1
203_5_2,20220524,1
203_5_2,20220525,1
203_5_2,20220526,1
203_5_2,20220527,1
203_5_2,20220530,1
203_5_2,20220531,1
203_5_2,20220601,1
203_5_2,20220602,1
203_5_2,20220603,1
514_2,20220502,1
514_2,20220503,1
514_2,20220504,1
514_2,20220505,1
514_2,20220506,1
514_2,20220509,1
514_2,20220510,1
514_2,20220511,1
514_2,20220512,1
514_2,20220513,1
514_2,20220516,1
514_2,20220517,1
514_2,20220518,1
514_2,20220519,1
514_2,20220520,1
514_2,20220523,1
514_2,20220524,1
514_2,20220525,1
514_2,20220526,1
514_2,20220527,1
514_2,20220530,1
514_2,20220531,1
514_2,20220601,1
514_2,20220602,1
514_2,20220603,1
501_2_2,20220502,1
501_2_2,20220503,1
501_2_2,20220504,1
501_2_2,20220505,1
501_2_2,20220506,1
501_2_2,20220509,1
501_2_2,20220510,1
501_2_2,20220511,1
501_2_2,20220512,1
501_2_2,20220513,1
501_2_2,20220516,1
501_2_2,20220517,1
501_2_2,20220518,1
501_2_2,20220519,1
501_2_2,20220520,1
501_2_2,20220523,1
501_2_2,20220524,1
501_2_2,20220525,1
501_2_2,20220526,1
501_2_2,20220527,1
501_2_2,20220530,1
501_2_2,20220531,1
501_2_2,20220601,1
501_2_2,20220602,1
501_2_2,20220603,1
4_1_2,20220501,1
4_1_2,20220508,1
4_1_2,20220515,1
4_1_2,20220522,1
4_1_2,20220529,1
14_2_2,20220507,1
14_2_2,20220514,1
14_2_2,20220521,1
14_2_2,20220528,1
14_2_2,20220604,1
20_3_2,20220502,1
20_3_2,20220503,1
20_3_2,20220504,1
20_3_2,20220505,1
20_3_2,20220506,1
20_3_2,20220509,1
20_3_2,20220510,1
20_3_2,20220511,1
20_3_2,20220512,1
20_3_2,20220513,1
20_3_2,20220516,1
20_3_2,20220517,1
20_3_2,20220518,1
20_3_2,20220519,1
20_3_2,20220520,1
20_3_2,20220523,1
20_3_2,20220524,1
20_3_2,20220525,1
20_3_2,20220526,1
20_3_2,20220527,1
20_3_2,20220530,1
20_3_2,20220531,1
20_3_2,20220601,1
20_3_2,20220602,1
20_3_2,20220603,1
202_2,20220501,1
202_2,20220508,1
202_2,20220515,1
202_2,20220522,1
202_2,20220529,1
12_1_2,20220501,1
12_1_2,20220508,1
12_1_2,20220515,1
12_1_2,20220522,1
12_1_2,20220529,1
217_2,20220501,1
217_2,20220508,1
217_2,20220515,1
217_2,20220522,1
217_2,20220529,1
115_3_2,20220501,1
115_3_2,20220508,1
115_3_2,20220515,1
115_3_2,20220522,1
115_3_2,20220529,1
419_2,20220507,1
419_2,20220514,1
419_2,20220521,1
419_2,20220528,1
419_2,20220604,1
3132_2,20220502,1
3132_2,20220503,1
3132_2,20220504,1
3132_2,20220505,1
3132_2,20220506,1
3132_2,20220509,1
3132_2,20220510,1
3132_2,20220511,1
3132_2,20220512,1
3132_2,20220513,1
3132_2,20220516,1
3132_2,20220517,1
3132_2,20220518,1
3132_2,20220519,1
3132_2,20220520,1
3132_2,20220523,1
3132_2,20220524,1
3132_2,20220525,1
3132_2,20220526,1
3132_2,20220527,1
3132_2,20220530,1
3132_2,20220531,1
3132_2,20220601,1
3132_2,20220602,1
3132_2,20220603,1
713_2,20220507,1
713_2,20220514,1
713_2,20220521,1
713_2,20220528,1
713_2,20220604,1
39_3_2,20220502,1
39_3_2,20220503,1
39_3_2,20220504,1
39_3_2,20220505,1
39_3_2,20220506,1
39_3_2,20220509,1
39_3_2,20220510,1
39_3_2,20220511,1
39_3_2,20220512,1
39_3_2,20220513,1
39_3_2,20220516,1
39_3_2,20220517,1
39_3_2,20220518,1
39_3_2,20220519,1
39_3_2,20220520,1
39_3_2,20220523,1
39_3_2,20220524,1
39_3_2,20220525,1
39_3_2,20220526,1
39_3_2,20220527,1
39_3_2,20220530,1
39_3_2,20220531,1
39_3_2,20220601,1
39_3_2,20220602,1
39_3_2,20220603,1
4_3_2,20220502,1
4_3_2,20220503,1
4_3_2,20220504,1
4_3_2,20220505,1
4_3_2,20220506,1
4_3_2,20220509,1
4_3_2,20220510,1
4_3_2,20220511,1
4_3_2,20220512,1
4_3_2,20220513,1
4_3_2,20220516,1
4_3_2,20220517,1
4_3_2,20220518,1
4_3_2,20220519,1
4_3_2,20220520,1
4_3_2,20220523,1
4_3_2,20220524,1
4_3_2,20220525,1
4_3_2,20220526,1
4_3_2,20220527,1
4_3_2,20220530,1
4_3_2,20220531,1
4_3_2,20220601,1
4_3_2,20220602,1
4_3_2,20220603,1
216_2,20220501,1
216_2,20220508,1
216_2,20220515,1
216_2,20220522,1
216_2,20220529,1
505_2,20220501,1
505_2,20220508,1
505_2,20220515,1
505_2,20220522,1
505_2,20220529,1
30_2_2,20220507,1
30_2_2,20220514,1
30_2_2,20220521,1
30_2_2,20220528,1
30_2_2,20220604,1
3082_2,20220502,1
3082_2,20220503,1
3082_2,20220504,1
3082_2,20220505,1
3082_2,20220506,1
3082_2,20220509,1
3082_2,20220510,1
3082_2,20220511,1
3082_2,20220512,1
3082_2,20220513,1
3082_2,20220516,1
3082_2,20220517,1
3082_2,20220518,1
3082_2,20220519,1
3082_2,20220520,1
3082_2,20220523,1
3082_2,20220524,1
3082_2,20220525,1
3082_2,20220526,1
3082_2,20220527,1
3082_2,20220530,1
3082_2,20220531,1
3082_2,20220601,1
3082_2,20220602,1
3082_2,20220603,1
110_4_2,20220502,1
110_4_2,20220503,1
110_4_2,20220504,1
110_4_2,20220505,1
110_4_2,20220506,1
110_4_2,20220509,1
110_4_2,20220510,1
110_4_2,20220511,1
110_4_2,20220512,1
110_4_2,20220513,1
110_4_2,20220516,1
110_4_2,20220517,1
110_4_2,20220518,1
110_4_2,20220519,1
110_4_2,20220520,1
110_4_2,20220523,1
110_4_2,20220524,1
110_4_2,20220525,1
110_4_2,20220526,1
110_4_2,20220527,1
110_4_2,20220530,1
110_4_2,20220531,1
110_4_2,20220601,1
110_4_2,20220602,1
110_4_2,20220603,1
20_1_2,20220501,1
20_1_2,20220508,1
20_1_2,20220515,1
20_1_2,20220522,1
20_1_2,20220529,1
423_2,20220502,1
423_2,20220503,1
423_2,20220504,1
423_2,20220505,1
423_2,20220506,1
423_2,20220509,1
423_2,20220510,1
423_2,20220511,1
423_2,20220512,1
423_2,20220513,1
423_2,20220516,1
423_2,20220517,1
423_2,20220518,1
423_2,20220519,1
423_2,20220520,1
423_2,20220523,1
423_2,20220524,1
423_2,20220525,1
423_2,20220526,1
423_2,20220527,1
423_2,20220530,1
423_2,20220531,1
423_2,20220601,1
423_2,20220602,1
423_2,20220603,1
437_2,20220504,1
437_2,20220511,1
437_2,20220518,1
437_2,20220525,1
437_2,20220601,1
325_2,20220502,1
325_2,20220503,1
325_2,20220504,1
325_2,20220505,1
325_2,20220506,1
325_2,20220509,1
325_2,20220510,1
325_2,20220511,1
325_2,20220512,1
325_2,20220513,1
325_2,20220516,1
325_2,20220517,1
325_2,20220518,1
325_2,20220519,1
325_2,20220520,1
325_2,20220523,1
325_2,20220524,1
325_2,20220525,1
325_2,20220526,1
325_2,20220527,1
325_2,20220530,1
325_2,20220531,1
325_2,20220601,1
325_2,20220602,1
325_2,20220603,1
27_1_2,20220501,1
27_1_2,20220508,1
27_1_2,20220515,1
27_1_2,20220522,1
27_1_2,20220529,1
11_3_2,20220502,1
11_3_2,20220503,1
11_3_2,20220505,1
11_3_2,20220506,1
11_3_2,20220509,1
11_3_2,20220510,1
11_3_2,20220512,1
11_3_2,20220513,1
11_3_2,20220516,1
11_3_2,20220517,1
11_3_2,20220519,1
11_3_2,20220520,1
11_3_2,20220523,1
11_3_2,20220524,1
11_3_2,20220526,1
11_3_2,20220527,1
11_3_2,20220530,1
11_3_2,20220531,1
11_3_2,20220602,1
11_3_2,20220603,1
1042_2,20220501,1
1042_2,20220508,1
1042_2,20220515,1
1042_2,20220522,1
1042_2,20220529,1
26_2,20220502,1
26_2,20220503,1
26_2,20220504,1
26_2,20220505,1
26_2,20220506,1
26_2,20220509,1
26_2,20220510,1
26_2,20220511,1
26_2,20220512,1
26_2,20220513,1
26_2,20220516,1
26_2,20220517,1
26_2,20220518,1
26_2,20220519,1
26_2,20220520,1
26_2,20220523,1
26_2,20220524,1
26_2,20220525,1
26_2,20220526,1
26_2,20220527,1
26_2,20220530,1
26_2,20220531,1
26_2,20220601,1
26_2,20220602,1
26_2,20220603,1
113_1_2,20220507,1
113_1_2,20220514,1
113_1_2,20220521,1
113_1_2,20220528,1
113_1_2,20220604,1
408_2,20220501,1
408_2,20220508,1
408_2,20220515,1
408_2,20220522,1
408_2,20220529,1
710_2,20220507,1
710_2,20220514,1
710_2,20220521,1
710_2,20220528,1
710_2,20220604,1
203_3_2,20220501,1
203_3_2,20220508,1
203_3_2,20220515,1
203_3_2,20220522,1
203_3_2,20220529,1
45_2,20220501,1
45_2,20220508,1
45_2,20220515,1
45_2,20220522,1
45_2,20220529,1
206_2_2,20220502,1
206_2_2,20220503,1
206_2_2,20220504,1
206_2_2,20220505,1
206_2_2,20220506,1
206_2_2,20220509,1
206_2_2,20220510,1
206_2_2,20220511,1
206_2_2,20220512,1
206_2_2,20220513,1
206_2_2,20220516,1
206_2_2,20220517,1
206_2_2,20220518,1
206_2_2,20220519,1
206_2_2,20220520,1
206_2_2,20220523,1
206_2_2,20220524,1
206_2_2,20220525,1
206_2_2,20220526,1
206_2_2,20220527,1
206_2_2,20220530,1
206_2_2,20220531,1
206_2_2,20220601,1
206_2_2,20220602,1
206_2_2,20220603,1
40_3_2,20220502,1
40_3_2,20220503,1
40_3_2,20220504,1
40_3_2,20220505,1
40_3_2,20220506,1
40_3_2,20220509,1
40_3_2,20220510,1
40_3_2,20220511,1
40_3_2,20220512,1
40_3_2,20220513,1
40_3_2,20220516,1
40_3_2,20220517,1
40_3_2,20220518,1
40_3_2,20220519,1
40_3_2,20220520,1
40_3_2,20220523,1
40_3_2,20220524,1
40_3_2,20220525,1
40_3_2,20220526,1
40_3_2,20220527,1
40_3_2,20220530,1
40_3_2,20220531,1
40_3_2,20220601,1
40_3_2,20220602,1
40_3_2,20220603,1
134_2,20220502,1
134_2,20220503,1
134_2,20220504,1
134_2,20220505,1
134_2,20220506,1
134_2,20220509,1
134_2,20220510,1
134_2,20220511,1
134_2,20220512,1
134_2,20220513,1
134_2,20220516,1
134_2,20220517,1
134_2,20220518,1
134_2,20220519,1
134_2,20220520,1
134_2,20220523,1
134_2,20220524,1
134_2,20220525,1
134_2,20220526,1
134_2,20220527,1
134_2,20220530,1
134_2,20220531,1
134_2,20220601,1
134_2,20220602,1
134_2,20220603,1
601_2_2,20220502,1
601_2_2,20220503,1
601_2_2,20220504,1
601_2_2,20220505,1
601_2_2,20220506,1
601_2_2,20220509,1
601_2_2,20220510,1
601_2_2,20220511,1
601_2_2,20220512,1
601_2_2,20220513,1
601_2_2,20220516,1
601_2_2,20220517,1
601_2_2,20220518,1
601_2_2,20220519,1
601_2_2,20220520,1
601_2_2,20220523,1
601_2_2,20220524,1
601_2_2,20220525,1
601_2_2,20220526,1
601_2_2,20220527,1
601_2_2,20220530,1
601_2_2,20220531,1
601_2_2,20220601,1
601_2_2,20220602,1
601_2_2,20220603,1
312_2_2,20220502,1
312_2_2,20220503,1
312_2_2,20220504,1
312_2_2,20220505,1
312_2_2,20220506,1
312_2_2,20220509,1
312_2_2,20220510,1
312_2_2,20220511,1
312_2_2,20220512,1
312_2_2,20220513,1
312_2_2,20220516,1
312_2_2,20220517,1
312_2_2,20220518,1
312_2_2,20220519,1
312_2_2,20220520,1
312_2_2,20220523,1
312_2_2,20220524,1
312_2_2,20220525,1
312_2_2,20220526,1
312_2_2,20220527,1
312_2_2,20220530,1
312_2_2,20220531,1
312_2_2,20220601,1
312_2_2,20220602,1
312_2_2,20220603,1
707_2,20220507,1
707_2,20220514,1
707_2,20220521,1
707_2,20220528,1
707_2,20220604,1
29_1_2,20220505,1
29_1_2,20220512,1
29_1_2,20220519,1
29_1_2,20220526,1
29_1_2,20220602,1
46_1_2,20220502,1
46_1_2,20220503,1
46_1_2,20220504,1
46_1_2,20220505,1
46_1_2,20220506,1
46_1_2,20220509,1
46_1_2,20220510,1
46_1_2,20220511,1
46_1_2,20220512,1
46_1_2,20220513,1
46_1_2,20220516,1
46_1_2,20220517,1
46_1_2,20220518,1
46_1_2,20220519,1
46_1_2,20220520,1
46_1_2,20220523,1
46_1_2,20220524,1
46_1_2,20220525,1
46_1_2,20220526,1
46_1_2,20220527,1
46_1_2,20220530,1
46_1_2,20220531,1
46_1_2,20220601,1
46_1_2,20220602,1
46_1_2,20220603,1
614_2,20220502,1
614_2,20220503,1
614_2,20220504,1
614_2,20220505,1
614_2,20220506,1
614_2,20220509,1
614_2,20220510,1
614_2,20220511,1
614_2,20220512,1
614_2,20220513,1
614_2,20220516,1
614_2,20220517,1
614_2,20220518,1
614_2,20220519,1
614_2,20220520,1
614_2,20220523,1
614_2,20220524,1
614_2,20220525,1
614_2,20220526,1
614_2,20220527,1
614_2,20220530,1
614_2,20220531,1
614_2,20220601,1
614_2,20220602,1
614_2,20220603,1
118_2_2,20220501,1
118_2_2,20220508,1
118_2_2,20220515,1
118_2_2,20220522,1
118_2_2,20220529,1
114_3_2,20220501,1
114_3_2,20220508,1
114_3_2,20220515,1
114_3_2,20220522,1
114_3_2,20220529,1
2022_2,20220507,1
2022_2,20220514,1
2022_2,20220521,1
2022_2,20220528,1
2022_2,20220604,1
436_2,20220502,1
436_2,20220503,1
436_2,20220504,1
436_2,20220505,1
436_2,20220506,1
436_2,20220509,1
436_2,20220510,1
436_2,20220511,1
436_2,20220512,1
436_2,20220513,1
436_2,20220516,1
436_2,20220517,1
436_2,20220518,1
436_2,20220519,1
436_2,20220520,1
436_2,20220523,1
436_2,20220524,1
436_2,20220525,1
436_2,20220526,1
436_2,20220527,1
436_2,20220530,1
436_2,20220531,1
436_2,20220601,1
436_2,20220602,1
436_2,20220603,1
35_4_2,20220502,1
35_4_2,20220503,1
35_4_2,20220504,1
35_4_2,20220505,1
35_4_2,20220506,1
35_4_2,20220509,1
35_4_2,20220510,1
35_4_2,20220511,1
35_4_2,20220512,1
35_4_2,20220513,1
35_4_2,20220516,1
35_4_2,20220517,1
35_4_2,20220518,1
35_4_2,20220519,1
35_4_2,20220520,1
35_4_2,20220523,1
35_4_2,20220524,1
35_4_2,20220525,1
35_4_2,20220526,1
35_4_2,20220527,1
35_4_2,20220530,1
35_4_2,20220531,1
35_4_2,20220601,1
35_4_2,20220602,1
35_4_2,20220603,1
83_2,20220502,1
83_2,20220503,1
83_2,20220504,1
83_2,20220505,1
83_2,20220506,1
83_2,20220509,1
83_2,20220510,1
83_2,20220511,1
83_2,20220512,1
83_2,20220513,1
83_2,20220516,1
83_2,20220517,1
83_2,20220518,1
83_2,20220519,1
83_2,20220520,1
83_2,20220523,1
83_2,20220524,1
83_2,20220525,1
83_2,20220526,1
83_2,20220527,1
83_2,20220530,1
83_2,20220531,1
83_2,20220601,1
83_2,20220602,1
83_2,20220603,1
68_2,20220502,1
68_2,20220503,1
68_2,20220504,1
68_2,20220505,1
68_2,20220506,1
68_2,20220509,1
68_2,20220510,1
68_2,20220511,1
68_2,20220512,1
68_2,20220513,1
68_2,20220516,1
68_2,20220517,1
68_2,20220518,1
68_2,20220519,1
68_2,20220520,1
68_2,20220523,1
68_2,20220524,1
68_2,20220525,1
68_2,20220526,1
68_2,20220527,1
68_2,20220530,1
68_2,20220531,1
68_2,20220601,1
68_2,20220602,1
68_2,20220603,1
304_2,20220501,1
304_2,20220508,1
304_2,20220515,1
304_2,20220522,1
304_2,20220529,1
50_1_2,20220502,1
50_1_2,20220503,1
50_1_2,20220504,1
50_1_2,20220505,1
50_1_2,20220506,1
50_1_2,20220509,1
50_1_2,20220510,1
50_1_2,20220511,1
50_1_2,20220512,1
50_1_2,20220513,1
50_1_2,20220516,1
50_1_2,20220517,1
50_1_2,20220518,1
50_1_2,20220519,1
50_1_2,20220520,1
50_1_2,20220523,1
50_1_2,20220524,1
50_1_2,20220525,1
50_1_2,20220526,1
50_1_2,20220527,1
50_1_2,20220530,1
50_1_2,20220531,1
50_1_2,20220601,1
50_1_2,20220602,1
50_1_2,20220603,1
227_2,20220502,1
227_2,20220503,1
227_2,20220504,1
227_2,20220505,1
227_2,20220506,1
227_2,20220509,1
227_2,20220510,1
227_2,20220511,1
227_2,20220512,1
227_2,20220513,1
227_2,20220516,1
227_2,20220517,1
227_2,20220518,1
227_2,20220519,1
227_2,20220520,1
227_2,20220523,1
227_2,20220524,1
227_2,20220525,1
227_2,20220526,1
227_2,20220527,1
227_2,20220530,1
227_2,20220531,1
227_2,20220601,1
227_2,20220602,1
227_2,20220603,1
113_3_2,20220501,1
113_3_2,20220508,1
113_3_2,20220515,1
113_3_2,20220522,1
113_3_2,20220529,1
608_2,20220502,1
608_2,20220503,1
608_2,20220504,1
608_2,20220505,1
608_2,20220506,1
608_2,20220509,1
608_2,20220510,1
