service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
208_3_2,0,0,0,0,0,0,0,20220313,20221217
44_2_2,0,0,0,0,0,0,0,20220313,20221217
401_1_2,0,0,0,0,0,0,0,20220313,20221217
32_3_2,0,0,0,0,0,0,0,20220313,20221217
16_1_2,0,0,0,0,0,0,0,20220313,20221217
201_3_2,0,0,0,0,0,0,0,20220313,20221217
48_2,0,0,0,0,0,0,0,20220313,20221217
502_1_2,0,0,0,0,0,0,0,20220313,20221217
409_2_2,0,0,0,0,0,0,0,20220313,20221217
13_3_2,0,0,0,0,0,0,0,20220313,20221217
207_5_2,0,0,0,0,0,0,0,20220313,20221217
604_1_2,0,0,0,0,0,0,0,20220313,20221217
3031_2,0,0,0,0,0,0,0,20220313,20221217
506_1_2,0,0,0,0,0,0,0,20220313,20221217
20_2,0,0,0,0,0,0,0,20220313,20221217
101_2,0,0,0,0,0,0,0,20220313,20221217
128_1_2,0,0,0,0,0,0,0,20220313,20221217
131_2,0,0,0,0,0,0,0,20220313,20221217
701_1_2,0,0,0,0,0,0,0,20220313,20221217
33_2_2,0,0,0,0,0,0,0,20220313,20221217
206_1_2,0,0,0,0,0,0,0,20220313,20221217
437_3_2,0,0,0,0,0,0,0,20220313,20221217
712_2,0,0,0,0,0,0,0,20220313,20221217
21_1_2,0,0,0,0,0,0,0,20220313,20221217
129_1_2,0,0,0,0,0,0,0,20220313,20221217
420_1_2,0,0,0,0,0,0,0,20220313,20221217
311_2_2,0,0,0,0,0,0,0,20220313,20221217
801_2,0,0,0,0,0,0,0,20220313,20221217
605_1_2,0,0,0,0,0,0,0,20220313,20221217
322_2_2,0,0,0,0,0,0,0,20220313,20221217
214_2_2,0,0,0,0,0,0,0,20220313,20221217
3181_2,0,0,0,0,0,0,0,20220313,20221217
1_5_2,0,0,0,0,0,0,0,20220313,20221217
16_2_2,0,0,0,0,0,0,0,20220313,20221217
54_2,0,0,0,0,0,0,0,20220313,20221217
3202_2,0,0,0,0,0,0,0,20220313,20221217
WHF Sa_2,0,0,0,0,0,0,0,20220313,20221217
3112_2,0,0,0,0,0,0,0,20220313,20221217
27_3_2,0,0,0,0,0,0,0,20220313,20221217
15_2_2,0,0,0,0,0,0,0,20220313,20221217
2041_2,0,0,0,0,0,0,0,20220313,20221217
102_2_2,0,0,0,0,0,0,0,20220313,20221217
115_4_2,0,0,0,0,0,0,0,20220313,20221217
205_5_2,0,0,0,0,0,0,0,20220313,20221217
710_2,0,0,0,0,0,0,0,20220313,20221217
114_4_2,0,0,0,0,0,0,0,20220313,20221217
409_1_2,0,0,0,0,0,0,0,20220313,20221217
1012_2,0,0,0,0,0,0,0,20220313,20221217
3152_2,0,0,0,0,0,0,0,20220313,20221217
602_1_2,0,0,0,0,0,0,0,20220313,20221217
305_2,0,0,0,0,0,0,0,20220313,20221217
302_2_2,0,0,0,0,0,0,0,20220313,20221217
307_2_2,0,0,0,0,0,0,0,20220313,20221217
410_1_2,0,0,0,0,0,0,0,20220313,20221217
9999_2,0,0,0,0,0,0,0,20220313,20221217
64_2,0,0,0,0,0,0,0,20220313,20221217
28_1_2,0,0,0,0,0,0,0,20220313,20221217
224_2,0,0,0,0,0,0,0,20220313,20221217
116_1_2,0,0,0,0,0,0,0,20220313,20221217
2011_2,0,0,0,0,0,0,0,20220313,20221217
309_2_2,0,0,0,0,0,0,0,20220313,20221217
29_2,0,0,0,0,0,0,0,20220313,20221217
29_3_2,0,0,0,0,0,0,0,20220313,20221217
35_1_2,0,0,0,0,0,0,0,20220313,20221217
3291_2,0,0,0,0,0,0,0,20220313,20221217
17_1_2,0,0,0,0,0,0,0,20220313,20221217
415_2_2,0,0,0,0,0,0,0,20220313,20221217
213_2_2,0,0,0,0,0,0,0,20220313,20221217
49_1_2,0,0,0,0,0,0,0,20220313,20221217
50_2,0,0,0,0,0,0,0,20220313,20221217
116_2_2,0,0,0,0,0,0,0,20220313,20221217
120_2,0,0,0,0,0,0,0,20220313,20221217
430_2,0,0,0,0,0,0,0,20220313,20221217
33_3_2,0,0,0,0,0,0,0,20220313,20221217
11_2,0,0,0,0,0,0,0,20220313,20221217
84_2,0,0,0,0,0,0,0,20220313,20221217
14_2,0,0,0,0,0,0,0,20220313,20221217
9_1_2,0,0,0,0,0,0,0,20220313,20221217
91_2,0,0,0,0,0,0,0,20220313,20221217
29_4_2,0,0,0,0,0,0,0,20220313,20221217
208_2_2,0,0,0,0,0,0,0,20220313,20221217
401_2_2,0,0,0,0,0,0,0,20220313,20221217
68_2,0,0,0,0,0,0,0,20220313,20221217
59_2,0,0,0,0,0,0,0,20220313,20221217
9_2,0,0,0,0,0,0,0,20220313,20221217
408_2_2,0,0,0,0,0,0,0,20220313,20221217
426_2,0,0,0,0,0,0,0,20220313,20221217
112_3_2,0,0,0,0,0,0,0,20220313,20221217
232_2,0,0,0,0,0,0,0,20220313,20221217
709_2,0,0,0,0,0,0,0,20220313,20221217
116_4_2,0,0,0,0,0,0,0,20220313,20221217
203_4_2,0,0,0,0,0,0,0,20220313,20221217
111_2,0,0,0,0,0,0,0,20220313,20221217
115_1_2,0,0,0,0,0,0,0,20220313,20221217
1_4_2,0,0,0,0,0,0,0,20220313,20221217
217_2_2,0,0,0,0,0,0,0,20220313,20221217
3122_2,0,0,0,0,0,0,0,20220313,20221217
505_2,0,0,0,0,0,0,0,20220313,20221217
15_2,0,0,0,0,0,0,0,20220313,20221217
3301_2,0,0,0,0,0,0,0,20220313,20221217
406_2,0,0,0,0,0,0,0,20220313,20221217
213_1_2,0,0,0,0,0,0,0,20220313,20221217
33_2,0,0,0,0,0,0,0,20220313,20221217
24_3_2,0,0,0,0,0,0,0,20220313,20221217
109_2,0,0,0,0,0,0,0,20220313,20221217
3051_2,0,0,0,0,0,0,0,20220313,20221217
86_2,0,0,0,0,0,0,0,20220313,20221217
303_2,0,0,0,0,0,0,0,20220313,20221217
36_2,0,0,0,0,0,0,0,20220313,20221217
415_1_2,0,0,0,0,0,0,0,20220313,20221217
303_1_2,0,0,0,0,0,0,0,20220313,20221217
28_2,0,0,0,0,0,0,0,20220313,20221217
36_2_2,0,0,0,0,0,0,0,20220313,20221217
2061_2,0,0,0,0,0,0,0,20220313,20221217
216_2_2,0,0,0,0,0,0,0,20220313,20221217
217_2,0,0,0,0,0,0,0,20220313,20221217
202_4_2,0,0,0,0,0,0,0,20220313,20221217
324_2,0,0,0,0,0,0,0,20220313,20221217
4_5_2,0,0,0,0,0,0,0,20220313,20221217
412_1_2,0,0,0,0,0,0,0,20220313,20221217
17_2,0,0,0,0,0,0,0,20220313,20221217
708_2,0,0,0,0,0,0,0,20220313,20221217
2062_2,0,0,0,0,0,0,0,20220313,20221217
2082_2,0,0,0,0,0,0,0,20220313,20221217
308_2_2,0,0,0,0,0,0,0,20220313,20221217
37_3_2,0,0,0,0,0,0,0,20220313,20221217
33_4_2,0,0,0,0,0,0,0,20220313,20221217
313_1_2,0,0,0,0,0,0,0,20220313,20221217
3061_2,0,0,0,0,0,0,0,20220313,20221217
42_2,0,0,0,0,0,0,0,20220313,20221217
153_2,0,0,0,0,0,0,0,20220313,20221217
44_1_2,0,0,0,0,0,0,0,20220313,20221217
50_1_2,0,0,0,0,0,0,0,20220313,20221217
105_2_2,0,0,0,0,0,0,0,20220313,20221217
108_2_2,0,0,0,0,0,0,0,20220313,20221217
3011_2,0,0,0,0,0,0,0,20220313,20221217
602_4_2,0,0,0,0,0,0,0,20220313,20221217
Rail SaSu+Hol-Xmas (WRL)_2,0,0,0,0,0,0,0,20220313,20221217
721_2,0,0,0,0,0,0,0,20220313,20221217
11_2_2,0,0,0,0,0,0,0,20220313,20221217
604_2,0,0,0,0,0,0,0,20220313,20221217
25_4_2,0,0,0,0,0,0,0,20220313,20221217
407_1_2,0,0,0,0,0,0,0,20220313,20221217
38_2,0,0,0,0,0,0,0,20220313,20221217
45_1_2,0,0,0,0,0,0,0,20220313,20221217
503_2,0,0,0,0,0,0,0,20220313,20221217
17_3_2,0,0,0,0,0,0,0,20220313,20221217
501_3_2,0,0,0,0,0,0,0,20220313,20221217
428_2,0,0,0,0,0,0,0,20220313,20221217
31_3_2,0,0,0,0,0,0,0,20220313,20221217
429_2,0,0,0,0,0,0,0,20220313,20221217
221_1_2,0,0,0,0,0,0,0,20220313,20221217
615_2,0,0,0,0,0,0,0,20220313,20221217
437_2,0,0,0,0,0,0,0,20220313,20221217
214_2,0,0,0,0,0,0,0,20220313,20221217
217_1_2,0,0,0,0,0,0,0,20220313,20221217
88_2,0,0,0,0,0,0,0,20220313,20221217
106_2,0,0,0,0,0,0,0,20220313,20221217
212_2,0,0,0,0,0,0,0,20220313,20221217
506_2_2,0,0,0,0,0,0,0,20220313,20221217
701_2,0,0,0,0,0,0,0,20220313,20221217
203_5_2,0,0,0,0,0,0,0,20220313,20221217
113_4_2,0,0,0,0,0,0,0,20220313,20221217
44_2,0,0,0,0,0,0,0,20220313,20221217
49_2,0,0,0,0,0,0,0,20220313,20221217
3222_2,0,0,0,0,0,0,0,20220313,20221217
308_2,0,0,0,0,0,0,0,20220313,20221217
36_1_2,0,0,0,0,0,0,0,20220313,20221217
135_2,0,0,0,0,0,0,0,20220313,20221217
19_4_2,0,0,0,0,0,0,0,20220313,20221217
83_2,0,0,0,0,0,0,0,20220313,20221217
706_2,0,0,0,0,0,0,0,20220313,20221217
5_2,0,0,0,0,0,0,0,20220313,20221217
404_2,0,0,0,0,0,0,0,20220313,20221217
25_1_2,0,0,0,0,0,0,0,20220313,20221217
422_2,0,0,0,0,0,0,0,20220313,20221217
2032_2,0,0,0,0,0,0,0,20220313,20221217
401_2,0,0,0,0,0,0,0,20220313,20221217
402_1_2,0,0,0,0,0,0,0,20220313,20221217
41_2_2,0,0,0,0,0,0,0,20220313,20221217
63_2,0,0,0,0,0,0,0,20220313,20221217
124_2,0,0,0,0,0,0,0,20220313,20221217
2051_2,0,0,0,0,0,0,0,20220313,20221217
110_2_2,0,0,0,0,0,0,0,20220313,20221217
40_3_2,0,0,0,0,0,0,0,20220313,20221217
134_2,0,0,0,0,0,0,0,20220313,20221217
3041_2,0,0,0,0,0,0,0,20220313,20221217
3182_2,0,0,0,0,0,0,0,20220313,20221217
148_2,0,0,0,0,0,0,0,20220313,20221217
431_2,0,0,0,0,0,0,0,20220313,20221217
3052_2,0,0,0,0,0,0,0,20220313,20221217
114_1_2,0,0,0,0,0,0,0,20220313,20221217
31_2,0,0,0,0,0,0,0,20220313,20221217
110_4_2,0,0,0,0,0,0,0,20220313,20221217
512_2,0,0,0,0,0,0,0,20220313,20221217
37_2,0,0,0,0,0,0,0,20220313,20221217
25_2,0,0,0,0,0,0,0,20220313,20221217
310_4_2,0,0,0,0,0,0,0,20220313,20221217
305_2_2,0,0,0,0,0,0,0,20220313,20221217
105_2,0,0,0,0,0,0,0,20220313,20221217
529_2,0,0,0,0,0,0,0,20220313,20221217
4_2_2,0,0,0,0,0,0,0,20220313,20221217
2102_2,0,0,0,0,0,0,0,20220313,20221217
518_2,0,0,0,0,0,0,0,20220313,20221217
601_1_2,0,0,0,0,0,0,0,20220313,20221217
714_2,0,0,0,0,0,0,0,20220313,20221217
108_3_2,0,0,0,0,0,0,0,20220313,20221217
125_1_2,0,0,0,0,0,0,0,20220313,20221217
3_2,0,0,0,0,0,0,0,20220313,20221217
107_2_2,0,0,0,0,0,0,0,20220313,20221217
21_2,0,0,0,0,0,0,0,20220313,20221217
3_2_2,0,0,0,0,0,0,0,20220313,20221217
56_2,0,0,0,0,0,0,0,20220313,20221217
206_3_2,0,0,0,0,0,0,0,20220313,20221217
9_2_2,0,0,0,0,0,0,0,20220313,20221217
109_3_2,0,0,0,0,0,0,0,20220313,20221217
71_2,0,0,0,0,0,0,0,20220313,20221217
WHF Su+Hol_2,0,0,0,0,0,0,0,20220313,20221217
502_2,0,0,0,0,0,0,0,20220313,20221217
410_2,0,0,0,0,0,0,0,20220313,20221217
612_2,0,0,0,0,0,0,0,20220313,20221217
521_2,0,0,0,0,0,0,0,20220313,20221217
16_2,0,0,0,0,0,0,0,20220313,20221217
221_2,0,0,0,0,0,0,0,20220313,20221217
2101_2,0,0,0,0,0,0,0,20220313,20221217
209_2,0,0,0,0,0,0,0,20220313,20221217
158_2,0,0,0,0,0,0,0,20220313,20221217
45_2_2,0,0,0,0,0,0,0,20220313,20221217
404_2_2,0,0,0,0,0,0,0,20220313,20221217
204_1_2,0,0,0,0,0,0,0,20220313,20221217
114_2_2,0,0,0,0,0,0,0,20220313,20221217
118_2_2,0,0,0,0,0,0,0,20220313,20221217
607_2,0,0,0,0,0,0,0,20220313,20221217
CCL MTuWThF-XHol_2,0,0,0,0,0,0,0,20220313,20221217
20_2_2,0,0,0,0,0,0,0,20220313,20221217
46_2,0,0,0,0,0,0,0,20220313,20221217
11_1_2,0,0,0,0,0,0,0,20220313,20221217
2111_2,0,0,0,0,0,0,0,20220313,20221217
215_1_2,0,0,0,0,0,0,0,20220313,20221217
35_2,0,0,0,0,0,0,0,20220313,20221217
22_3_2,0,0,0,0,0,0,0,20220313,20221217
19_3_2,0,0,0,0,0,0,0,20220313,20221217
210_1_2,0,0,0,0,0,0,0,20220313,20221217
1061_2,0,0,0,0,0,0,0,20220313,20221217
15_1_2,0,0,0,0,0,0,0,20220313,20221217
608_2_2,0,0,0,0,0,0,0,20220313,20221217
406_1_2,0,0,0,0,0,0,0,20220313,20221217
117_3_2,0,0,0,0,0,0,0,20220313,20221217
38_3_2,0,0,0,0,0,0,0,20220313,20221217
513_2_2,0,0,0,0,0,0,0,20220313,20221217
202_2_2,0,0,0,0,0,0,0,20220313,20221217
526_2,0,0,0,0,0,0,0,20220313,20221217
69_2,0,0,0,0,0,0,0,20220313,20221217
614_2,0,0,0,0,0,0,0,20220313,20221217
3381_2,0,0,0,0,0,0,0,20220313,20221217
9_4_2,0,0,0,0,0,0,0,20220313,20221217
325_2,0,0,0,0,0,0,0,20220313,20221217
3133_2,0,0,0,0,0,0,0,20220313,20221217
302_1_2,0,0,0,0,0,0,0,20220313,20221217
408_1_2,0,0,0,0,0,0,0,20220313,20221217
504_2_2,0,0,0,0,0,0,0,20220313,20221217
306_2_2,0,0,0,0,0,0,0,20220313,20221217
102_1_2,0,0,0,0,0,0,0,20220313,20221217
402_2,0,0,0,0,0,0,0,20220313,20221217
408_3_2,0,0,0,0,0,0,0,20220313,20221217
211_3_2,0,0,0,0,0,0,0,20220313,20221217
202_5_2,0,0,0,0,0,0,0,20220313,20221217
110_1_2,0,0,0,0,0,0,0,20220313,20221217
509_1_2,0,0,0,0,0,0,0,20220313,20221217
129_2,0,0,0,0,0,0,0,20220313,20221217
137_2,0,0,0,0,0,0,0,20220313,20221217
522_2,0,0,0,0,0,0,0,20220313,20221217
703_1_2,0,0,0,0,0,0,0,20220313,20221217
7_2,0,0,0,0,0,0,0,20220313,20221217
204_4_2,0,0,0,0,0,0,0,20220313,20221217
511_2,0,0,0,0,0,0,0,20220313,20221217
3301_1_2,0,0,0,0,0,0,0,20220313,20221217
27_1_2,0,0,0,0,0,0,0,20220313,20221217
213_2,0,0,0,0,0,0,0,20220313,20221217
118_2,0,0,0,0,0,0,0,20220313,20221217
525_2,0,0,0,0,0,0,0,20220313,20221217
12_3_2,0,0,0,0,0,0,0,20220313,20221217
106_2_2,0,0,0,0,0,0,0,20220313,20221217
3121_2,0,0,0,0,0,0,0,20220313,20221217
309_1_2,0,0,0,0,0,0,0,20220313,20221217
207_4_2,0,0,0,0,0,0,0,20220313,20221217
41_3_2,0,0,0,0,0,0,0,20220313,20221217
13_1_2,0,0,0,0,0,0,0,20220313,20221217
311_1_2,0,0,0,0,0,0,0,20220313,20221217
3331_2,0,0,0,0,0,0,0,20220313,20221217
73_2,0,0,0,0,0,0,0,20220313,20221217
506_2,0,0,0,0,0,0,0,20220313,20221217
711_2,0,0,0,0,0,0,0,20220313,20221217
220_1_2,0,0,0,0,0,0,0,20220313,20221217
130_2,0,0,0,0,0,0,0,20220313,20221217
203_2_2,0,0,0,0,0,0,0,20220313,20221217
76_2,0,0,0,0,0,0,0,20220313,20221217
22_2_2,0,0,0,0,0,0,0,20220313,20221217
80_2,0,0,0,0,0,0,0,20220313,20221217
34_2,0,0,0,0,0,0,0,20220313,20221217
318_2,0,0,0,0,0,0,0,20220313,20221217
75_2,0,0,0,0,0,0,0,20220313,20221217
209_2_2,0,0,0,0,0,0,0,20220313,20221217
901_2,0,0,0,0,0,0,0,20220313,20221217
3371_2,0,0,0,0,0,0,0,20220313,20221217
413_2,0,0,0,0,0,0,0,20220313,20221217
1031_2,0,0,0,0,0,0,0,20220313,20221217
1_1_2,0,0,0,0,0,0,0,20220313,20221217
TuTh-XHol_2,0,0,0,0,0,0,0,20220313,20221217
310_3_2,0,0,0,0,0,0,0,20220313,20221217
304_3_2,0,0,0,0,0,0,0,20220313,20221217
48_1_2,0,0,0,0,0,0,0,20220313,20221217
2012_2,0,0,0,0,0,0,0,20220313,20221217
126_1_2,0,0,0,0,0,0,0,20220313,20221217
233_2,0,0,0,0,0,0,0,20220313,20221217
2_3_2,0,0,0,0,0,0,0,20220313,20221217
1002_1_2,0,0,0,0,0,0,0,20220313,20221217
3071_2,0,0,0,0,0,0,0,20220313,20221217
80_1_2,0,0,0,0,0,0,0,20220313,20221217
318_1_2,0,0,0,0,0,0,0,20220313,20221217
25_3_2,0,0,0,0,0,0,0,20220313,20221217
2112_2,0,0,0,0,0,0,0,20220313,20221217
205_4_2,0,0,0,0,0,0,0,20220313,20221217
118_1_2,0,0,0,0,0,0,0,20220313,20221217
204_5_2,0,0,0,0,0,0,0,20220313,20221217
40_2,0,0,0,0,0,0,0,20220313,20221217
602_2_2,0,0,0,0,0,0,0,20220313,20221217
10_3_2,0,0,0,0,0,0,0,20220313,20221217
24_2_2,0,0,0,0,0,0,0,20220313,20221217
51_2,0,0,0,0,0,0,0,20220313,20221217
18_3_2,0,0,0,0,0,0,0,20220313,20221217
704_2,0,0,0,0,0,0,0,20220313,20221217
119_2,0,0,0,0,0,0,0,20220313,20221217
613_2,0,0,0,0,0,0,0,20220313,20221217
418_2,0,0,0,0,0,0,0,20220313,20221217
115_2,0,0,0,0,0,0,0,20220313,20221217
502_2_2,0,0,0,0,0,0,0,20220313,20221217
111_6_2,0,0,0,0,0,0,0,20220313,20221217
21_3_2,0,0,0,0,0,0,0,20220313,20221217
208_2,0,0,0,0,0,0,0,20220313,20221217
202_2,0,0,0,0,0,0,0,20220313,20221217
111_3_2,0,0,0,0,0,0,0,20220313,20221217
4_3_2,0,0,0,0,0,0,0,20220313,20221217
301_2,0,0,0,0,0,0,0,20220313,20221217
45_3_2,0,0,0,0,0,0,0,20220313,20221217
Rail MTuWThF-XHol_2,0,0,0,0,0,0,0,20220313,20221217
21_2_2,0,0,0,0,0,0,0,20220313,20221217
207_1_2,0,0,0,0,0,0,0,20220313,20221217
146_2,0,0,0,0,0,0,0,20220313,20221217
116_3_2,0,0,0,0,0,0,0,20220313,20221217
201_1_2,0,0,0,0,0,0,0,20220313,20221217
150_1_2,0,0,0,0,0,0,0,20220313,20221217
31_4_2,0,0,0,0,0,0,0,20220313,20221217
112_4_2,0,0,0,0,0,0,0,20220313,20221217
103_2,0,0,0,0,0,0,0,20220313,20221217
19_2_2,0,0,0,0,0,0,0,20220313,20221217
702_1_2,0,0,0,0,0,0,0,20220313,20221217
719_2,0,0,0,0,0,0,0,20220313,20221217
308_3_2,0,0,0,0,0,0,0,20220313,20221217
101_1_2,0,0,0,0,0,0,0,20220313,20221217
316_2,0,0,0,0,0,0,0,20220313,20221217
8_1_2,0,0,0,0,0,0,0,20220313,20221217
92_2,0,0,0,0,0,0,0,20220313,20221217
Rail F-XHol_2,0,0,0,0,0,0,0,20220313,20221217
19_2,0,0,0,0,0,0,0,20220313,20221217
136_2,0,0,0,0,0,0,0,20220313,20221217
702_2,0,0,0,0,0,0,0,20220313,20221217
419_2,0,0,0,0,0,0,0,20220313,20221217
72_2,0,0,0,0,0,0,0,20220313,20221217
509_2,0,0,0,0,0,0,0,20220313,20221217
64_1_2,0,0,0,0,0,0,0,20220313,20221217
200_2_2,0,0,0,0,0,0,0,20220313,20221217
720_2,0,0,0,0,0,0,0,20220313,20221217
2022_2,0,0,0,0,0,0,0,20220313,20221217
522_1_2,0,0,0,0,0,0,0,20220313,20221217
14_1_2,0,0,0,0,0,0,0,20220313,20221217
110_2,0,0,0,0,0,0,0,20220313,20221217
424_2,0,0,0,0,0,0,0,20220313,20221217
40_2_2,0,0,0,0,0,0,0,20220313,20221217
437_2_2,0,0,0,0,0,0,0,20220313,20221217
415_2,0,0,0,0,0,0,0,20220313,20221217
501_2,0,0,0,0,0,0,0,20220313,20221217
117_2,0,0,0,0,0,0,0,20220313,20221217
309_2,0,0,0,0,0,0,0,20220313,20221217
Rail Sa_2,0,0,0,0,0,0,0,20220313,20221217
18_1_2,0,0,0,0,0,0,0,20220313,20221217
4_4_2,0,0,0,0,0,0,0,20220313,20221217
1062_2,0,0,0,0,0,0,0,20220313,20221217
505_1_2,0,0,0,0,0,0,0,20220313,20221217
6_1_2,0,0,0,0,0,0,0,20220313,20221217
416_1_2,0,0,0,0,0,0,0,20220313,20221217
42_3_2,0,0,0,0,0,0,0,20220313,20221217
4_6_2,0,0,0,0,0,0,0,20220313,20221217
605_2,0,0,0,0,0,0,0,20220313,20221217
151_1_2,0,0,0,0,0,0,0,20220313,20221217
1072_2,0,0,0,0,0,0,0,20220313,20221217
202_1_2,0,0,0,0,0,0,0,20220313,20221217
201_2,0,0,0,0,0,0,0,20220313,20221217
107_2,0,0,0,0,0,0,0,20220313,20221217
122_1_2,0,0,0,0,0,0,0,20220313,20221217
1021_2,0,0,0,0,0,0,0,20220313,20221217
514_2,0,0,0,0,0,0,0,20220313,20221217
507_1_2,0,0,0,0,0,0,0,20220313,20221217
412_2,0,0,0,0,0,0,0,20220313,20221217
6_2_2,0,0,0,0,0,0,0,20220313,20221217
102_3_2,0,0,0,0,0,0,0,20220313,20221217
201_2_2,0,0,0,0,0,0,0,20220313,20221217
11_3_2,0,0,0,0,0,0,0,20220313,20221217
141_2,0,0,0,0,0,0,0,20220313,20221217
CCL Sa_2,0,0,0,0,0,0,0,20220313,20221217
70_2,0,0,0,0,0,0,0,20220313,20221217
3142_2,0,0,0,0,0,0,0,20220313,20221217
203_3_2,0,0,0,0,0,0,0,20220313,20221217
215_2,0,0,0,0,0,0,0,20220313,20221217
307_3_2,0,0,0,0,0,0,0,20220313,20221217
30_1_2,0,0,0,0,0,0,0,20220313,20221217
205_3_2,0,0,0,0,0,0,0,20220313,20221217
2_5_2,0,0,0,0,0,0,0,20220313,20221217
407_2,0,0,0,0,0,0,0,20220313,20221217
35_2_2,0,0,0,0,0,0,0,20220313,20221217
207_3_2,0,0,0,0,0,0,0,20220313,20221217
111_2_2,0,0,0,0,0,0,0,20220313,20221217
228_2,0,0,0,0,0,0,0,20220313,20221217
106_1_2,0,0,0,0,0,0,0,20220313,20221217
2042_2,0,0,0,0,0,0,0,20220313,20221217
220_2,0,0,0,0,0,0,0,20220313,20221217
112_1_2,0,0,0,0,0,0,0,20220313,20221217
210_3_2,0,0,0,0,0,0,0,20220313,20221217
431_2_2,0,0,0,0,0,0,0,20220313,20221217
74_2,0,0,0,0,0,0,0,20220313,20221217
Rail Su+Hol (JVL)_2,0,0,0,0,0,0,0,20220313,20221217
414_2,0,0,0,0,0,0,0,20220313,20221217
303_3_2,0,0,0,0,0,0,0,20220313,20221217
26_2_2,0,0,0,0,0,0,0,20220313,20221217
317_2_2,0,0,0,0,0,0,0,20220313,20221217
610_2,0,0,0,0,0,0,0,20220313,20221217
416_2,0,0,0,0,0,0,0,20220313,20221217
152_1_2,0,0,0,0,0,0,0,20220313,20221217
17_2_2,0,0,0,0,0,0,0,20220313,20221217
505_2_2,0,0,0,0,0,0,0,20220313,20221217
204_3_2,0,0,0,0,0,0,0,20220313,20221217
703_2,0,0,0,0,0,0,0,20220313,20221217
3221_2,0,0,0,0,0,0,0,20220313,20221217
715_2,0,0,0,0,0,0,0,20220313,20221217
718_2,0,0,0,0,0,0,0,20220313,20221217
3123_2,0,0,0,0,0,0,0,20220313,20221217
3171_2,0,0,0,0,0,0,0,20220313,20221217
13_2,0,0,0,0,0,0,0,20220313,20221217
707_2,0,0,0,0,0,0,0,20220313,20221217
433_2,0,0,0,0,0,0,0,20220313,20221217
602_3_2,0,0,0,0,0,0,0,20220313,20221217
45_2,0,0,0,0,0,0,0,20220313,20221217
200_2,0,0,0,0,0,0,0,20220313,20221217
603_2,0,0,0,0,0,0,0,20220313,20221217
3062_2,0,0,0,0,0,0,0,20220313,20221217
310_1_2,0,0,0,0,0,0,0,20220313,20221217
215_2_2,0,0,0,0,0,0,0,20220313,20221217
305_1_2,0,0,0,0,0,0,0,20220313,20221217
307_1_2,0,0,0,0,0,0,0,20220313,20221217
30_2_2,0,0,0,0,0,0,0,20220313,20221217
128_2,0,0,0,0,0,0,0,20220313,20221217
27_4_2,0,0,0,0,0,0,0,20220313,20221217
29_2_2,0,0,0,0,0,0,0,20220313,20221217
405_1_2,0,0,0,0,0,0,0,20220313,20221217
405_2,0,0,0,0,0,0,0,20220313,20221217
204_2_2,0,0,0,0,0,0,0,20220313,20221217
104_2,0,0,0,0,0,0,0,20220313,20221217
24_2,0,0,0,0,0,0,0,20220313,20221217
212_1_2,0,0,0,0,0,0,0,20220313,20221217
1001_1_2,0,0,0,0,0,0,0,20220313,20221217
515_2,0,0,0,0,0,0,0,20220313,20221217
3201_2,0,0,0,0,0,0,0,20220313,20221217
47_1_2,0,0,0,0,0,0,0,20220313,20221217
111_4_2,0,0,0,0,0,0,0,20220313,20221217
106_3_2,0,0,0,0,0,0,0,20220313,20221217
156_2,0,0,0,0,0,0,0,20220313,20221217
606_2,0,0,0,0,0,0,0,20220313,20221217
23_2,0,0,0,0,0,0,0,20220313,20221217
55_2,0,0,0,0,0,0,0,20220313,20221217
310_5_2,0,0,0,0,0,0,0,20220313,20221217
510_2,0,0,0,0,0,0,0,20220313,20221217
39_3_2,0,0,0,0,0,0,0,20220313,20221217
7_2_2,0,0,0,0,0,0,0,20220313,20221217
219_1_2,0,0,0,0,0,0,0,20220313,20221217
403_1_2,0,0,0,0,0,0,0,20220313,20221217
157_2,0,0,0,0,0,0,0,20220313,20221217
3_3_2,0,0,0,0,0,0,0,20220313,20221217
20_1_2,0,0,0,0,0,0,0,20220313,20221217
417_2,0,0,0,0,0,0,0,20220313,20221217
101_2_2,0,0,0,0,0,0,0,20220313,20221217
302_2,0,0,0,0,0,0,0,20220313,20221217
150_2,0,0,0,0,0,0,0,20220313,20221217
527_2,0,0,0,0,0,0,0,20220313,20221217
1_2_2,0,0,0,0,0,0,0,20220313,20221217
147_2,0,0,0,0,0,0,0,20220313,20221217
52_2,0,0,0,0,0,0,0,20220313,20221217
208_1_2,0,0,0,0,0,0,0,20220313,20221217
6_3_2,0,0,0,0,0,0,0,20220313,20221217
44_3_2,0,0,0,0,0,0,0,20220313,20221217
26_1_2,0,0,0,0,0,0,0,20220313,20221217
47_2,0,0,0,0,0,0,0,20220313,20221217
432_2,0,0,0,0,0,0,0,20220313,20221217
436_2,0,0,0,0,0,0,0,20220313,20221217
705_2,0,0,0,0,0,0,0,20220313,20221217
28_3_2,0,0,0,0,0,0,0,20220313,20221217
36_3_2,0,0,0,0,0,0,0,20220313,20221217
123_1_2,0,0,0,0,0,0,0,20220313,20221217
132_2,0,0,0,0,0,0,0,20220313,20221217
108_1_2,0,0,0,0,0,0,0,20220313,20221217
18_2_2,0,0,0,0,0,0,0,20220313,20221217
144_2,0,0,0,0,0,0,0,20220313,20221217
